,specie link,description link_genera,pileus_genera,spores_genera,stipes_genera,genera,genera link,Family,Order,Subclass,Class,Phylum,Kingdom,name,description link_index,pileus_index,spores_index,stipes_index,var.,synonyms,description link,pileus,stipes,spores,stipes long,stipes thick,spores 1d,spores 2d,pileus width,stipes long measure,stipes thick measure,spores 1d measure,spores 2d measure,pileus width measure
136,http://www.mushroomexpert.com/pholiota_squarrosa.html,,,,,Pholiota  ,https://www.mykoweb.com/CAF/genera/Pholiota.html,Strophariaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Pholiota squarrosa,,,,,,[],For description see NA Pholiota.,"Cap: 3-12 cm; convex, becoming broadly convex or broadly bell-shaped; dry; yellowish underneath conspicuous buff to tawny scales.","Stem: 4-12 cm long; up to 1.5 cm thick; dry; with an ephemeral ring or ring zone; yellowish, sometimes becoming brown to reddish brown from the base up; covered with conspicuous buff to tawny scales.",Microscopic Features: Spores 6-8 x 4-5 µ; smooth; more or less elliptical; with an apical pore; reddish brown in KOH. Pleurocystidia clavate to clavate-mucronate or subfusiform; some with refractive contents in KOH; to 45 x 14 µ. Cheilocystidia subfusiform to fusoid-ventricose or clavate; to 43 x 15 µ. Pileipellis an interwoven layer of cylindric hyphae with clavate to fusoid-ventricose terminal elements. Clamp connections present.,[ 4. 12.],[1.5 1.5],[6. 8.],[4. 5.],[ 3. 12.],100.0,100.0,0.01,0.01,100.0
137,https://www.mykoweb.com/CAF/species/Pholiota_terrestris.html,,,,,Pholiota  ,https://www.mykoweb.com/CAF/genera/Pholiota.html,Strophariaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Pholiota terrestris,,,,,,[],,"Cap 2-8 cm broad, convex, nearly plane at maturity, umbonate; fibrillose with small brown scales over a pale buff to yellow-buff viscid layer; margin often with veil fragments, disappearing in age; flesh thin, pallid to pale brown; odor, mild.","Stipe 3.5-9 cm tall, 0.5-1.0 cm thick, equal, occasionally tapering downward; surface dry, brown at base, pallid to pale buff above with conspicuous brown scales; veil pallid forming a superior, evanescent fibrillose ring.","Spores 4.0-6.5 x 3.5-4.5 µm, elliptical, smooth with an apical pore. Spore print brown.",[3.5 9. ],[0.5 1. ],[4.  6.5],[3.5 4.5],[2. 8.],100.0,100.0,0.01,0.01,100.0
138,https://www.mykoweb.com/CAF/species/Pholiota_velaglutinosa.html,,,,,Pholiota  ,https://www.mykoweb.com/CAF/genera/Pholiota.html,Strophariaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Pholiota velaglutinosa,,,,,,[],,"Cap (25) 30-50 (60) mm broad, convex, expanding to plano-convex or plano-depressed with or without a low umbo; margin incurved when young, maturing decurved, level, to upturned; surface glabrous, glutinous when wet, viscid when moist, dingy reddish-brown at disc, streaked with darker appressed fibrils, fading to cream or buff at margin, sometimes decorated with veil fragments; context up to 4 mm thick at the disc, soft, yellowish, becoming buff colored in age; odor and taste not distinctive.","Stipe 35-60 x 4-8 mm in width, round, equal to slightly enlarged at base, stuffed to hollow; surface cream yellow, pruinose at apex, lower portion becoming tan brown, covered with patchy, white cottony fibrils; partial veil pale yellow, glutinous-fibrillose, leaving remnants on young cap margin, forming a thin appressed band high on stipe, soon reddish-brown from spore drop; white rhizomorphs at base.","Spores 6.5-7.5 x 3.5-4.5 microns, broadly elliptical in face-view, similar but inequilateral in profile, smooth, germ pore and hilar appendage inconspicuous; spores reddish brown in deposit. ",[35. 60.],[4. 8.],[6.5 7.5],[3.5 4.5],[30. 50.],10.0,10.0,0.01,0.01,10.0
139,https://www.mykoweb.com/CAF/species/Porphyrellus_porphyrosporus.html,,,,,Tylopilus  ,https://www.mykoweb.com/CAF/genera/Tylopilus.html,Boletaceae,Boletales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Porphyrellus porphyrosporus,,,,,,"['Tylopilus pseudoscaber', 'Tylopilus porphyrosporus', 'Boletus porphyrosporus']",,"Cap 7-12 cm broad, convex, expanding to plano-convex; margin decurved becoming nearly plane at maturity; surface dark-brown, dull, matted tomentose, in age blackish-brown, sometimes patchy-areolate; context 1.0-1.5 cm thick, soft, whitish, unchanging or slowly pinkish-tan to pale blue; odor and taste ""fungal"".","Stipe 7-15 cm long, 1.5-3.0 cm thick, solid, equal to tapering to an enlarged base; surface fibrillose-striate, the fibrils blackish-brown over a pallid ground color, usually reticulate at the apex, darker where handled, sometimes pinkish where bruised, then blackish-brown; context fleshy, white, the upper portion when cut, slowly greyish, then blackish-grey, the base when cut turning pinkish-tan, then dark-grey; exterior of stipe base whitish, often well rooted in the substrate; partial veil absent.","Spores 14.5-17.0 x 6.0-7.5 µm, smooth, thick-walled, ellipsoid to subfusoid, 1-3 guttulate, hilar appendage inconspicuous; spore print reddish-brown.",[ 7. 15.],[1.5 3. ],[14.5 17. ],[6.  7.5],[ 7. 12.],100.0,100.0,0.01,0.01,100.0
140,https://www.mykoweb.com/CAF/species/Protostropharia_semiglobata.html,,,,,Stropharia  ,https://www.mykoweb.com/CAF/genera/Stropharia.html,Strophariaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Protostropharia semiglobata,,,,,,['Stropharia semiglobata '],,"Cap 2.0-4.0 cm broad, hemispheric, expanding to convex, with or without a low umbo; margin incurved, then decurved, occasionally appendiculate with veil fragments; surface viscid when moist, drying glossy, glabrous, pale-yellow, tinged tan at the disc, not hygrophanous; context up to 5.0 mm thick at the disc, thin at the margin, soft, watery-cream-yellow, unchanging, odor and taste cucumber-like, harsh; mild according to some authors.","Stipe 3.0-8.0 cm long, 2.0-5.0 mm thick, slender, stuffed or hollow, equal to slightly enlarged at the base; surface of apex colored like the cap, dry, pruinose-striate, viscid below, cream-colored with scattered light-brown, appressed fibrils, more concentrated towards the base; partial veil pallid, thin, membranous, with a glutinous coating, forming a narrow, superior annulus, flattened to the stipe, soon blackened from spores, or leaving fragments on the cap margin.","Spores 15.0-20.0 x 7.5-10.0 µm, elliptical to almond-shaped in face-view and profile, smooth, thick-walled, with an apical germ pore, purple-brown mounted in water, hilar appendage inconspicuous; spore print purple-brown.",[3. 8.],[2. 5.],[15. 20.],[ 7.5 10. ],[2. 4.],100.0,10.0,0.01,0.01,100.0
141,https://www.mykoweb.com/CAF/species/Psilocybe_cyanescens.html,,,,,Psilocybe  ,https://www.mykoweb.com/CAF/genera/Psilocybe.html,Strophariaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Psilocybe cyanescens,,,,,,[],,"Cap 2-4.5 cm broad, convex, becoming nearly plane with a low umbo; margin
        striate, often wavy, sometimes upturned in age; surface smooth, sticky
        when moist, hygrophanous, brown, fading to yellow-brown or buff; flesh
        thin, brittle in age, bruising blue.","Stipe 3-6 cm tall, 3-6 mm thick, equal to sometimes enlarged at the
        base, the latter with conspicuous thickened mycelium (rhizomorphs); surface
        white, smooth to silky, bruising blue; veil fibrillose, forming a superior,
        evanescent hairy, annular zone.","Spores 9-12 x 6-8 µm, elliptical, smooth, with an apical pore; spore print purple-brown to purple-grey.",[3. 6.],[3. 6.],[ 9. 12.],[6. 8.],[2.  4.5],100.0,10.0,0.01,0.01,100.0
142,https://www.mykoweb.com/CAF/species/Russula_sanguinea.html,,,,,Russula  ,https://www.mykoweb.com/CAF/genera/Russula.html,Russulaceae,Russulales,Incertae,sedis,Agaricomycetes,Basidiomycota,Russula sanguinea,,,,,,['Russula rosacea'],,"Cap 4-10 cm broad, convex to plano-convex, becoming plane with a depressed disc; margin in age slightly striate and sometimes upturned; surface smooth, viscid, bright red to dark red, fading to pink or lavender-pink, sometimes with white or yellow blotches; flesh white, unchanging when exposed, brittle; odor mild, taste acrid.","Stipe 5-10 cm long, 1-2.5 cm thick, equal or tapering toward the apex; surface smooth, dry, pink to rose; stuffed to hollow in age; flesh white, brittle.","Spores 7.8-9.5 x 6.5-8.5 µm, subovoid to subellipsoid with amyloid ornamentation of isolated spines and warts. Spore print pale yellow to yellow.",[ 5. 10.],[1.  2.5],[7.8 9.5],[6.5 8.5],[ 4. 10.],100.0,100.0,0.01,0.01,100.0
143,http://www.mushroomexpert.com/russula_aeruginea.html,,,,,Russula  ,https://www.mykoweb.com/CAF/genera/Russula.html,Russulaceae,Russulales,Incertae,sedis,Agaricomycetes,Basidiomycota,Russula aeruginea,,,,,,[],"For description see Kauffman, Roberts,  & 'California Mushrooms'.","Cap: 5-9 cm; convex when young, becoming broadly convex to flat with a shallow depression; dry or slightly moist; smooth, or minutely velvety over the center; grayish green to yellowish green; the margin often lined by maturity; the skin peeling about halfway to the center.","Stem: 4-6 cm long; 1-2 cm thick; whitish; dry; smooth; discoloring brownish in places, especially near the base.","Microscopic Features: Spores 6-8.5 x 5-7 µ; with isolated warts up to .8 µ high; connectors scattered, usually not forming reticula. Pileipellis a cutis beneath a turf-like upper layer of elements that are often septate, with subterminal cells inflated and barrel-shaped and the terminal cell clavate, cylindric, or (as illustrated) elongated and tapered; pileocystidia clavate to fusiform, up to about 75 x 10 µ, positive in sulphovanillin and refractive-ochraceous in KOH.",[4. 6.],[1. 2.],[6.  8.5],[5. 7.],[5. 9.],100.0,100.0,0.01,0.01,100.0
144,https://www.mykoweb.com/CAF/species/Russula_cerolens.html,,,,,Russula  ,https://www.mykoweb.com/CAF/genera/Russula.html,Russulaceae,Russulales,Incertae,sedis,Agaricomycetes,Basidiomycota,Russula cerolens,,,,,,"['Russula amoenolens', 'Russula sororia']",,"Cap 4-11 cm broad, globose, becoming convex, finally plano-convex with
        a depressed center; margin fragile, entire to eroded, with warted striations;
        surface viscid when moist, smooth, yellow-brown to light brown, the disc
        darker; flesh thin, white, brittle; odor mild when young, unpleasant at
        maturity, like burnt rubber/plastic; taste, latently peppery.","Stipe 3-7 cm tall, 1-2.5 cm thick, brittle, equal to tapering downward, white with brownish stains especially at the base; solid when young, becoming nearly hollow at maturity; veil absent.","Spore 7-8 x 5-6  µm, subglobose to elliptical, warted, the ornamentation amyloid; spore print cream.",[3. 7.],[1.  2.5],[7. 8.],[5. 6.],[ 4. 11.],100.0,100.0,0.01,0.01,100.0
145,https://www.mykoweb.com/CAF/species/Russula_basifurcata.html,,,,,Russula  ,https://www.mykoweb.com/CAF/genera/Russula.html,Russulaceae,Russulales,Incertae,sedis,Agaricomycetes,Basidiomycota,Russula basifurcata,,,,,,[],,"Cap 4-7 cm broad, convex, expanding to nearly plane, the disc frequently slightly depressed; margin decurved, inconspicuously striate or not all, plane to occasionally upturned in age; surface smooth, sticky when moist, otherwise dry, white to cream-colored with pinkish tinges, or when young, the colors sometimes reversed, pink tones masking a cream background; flesh white, firm, thin at the margin, moderately thick at the disc, unchanging when injured; odor and taste mild.","Stipe 3-7 cm long, 1-3 cm thick, solid,  equal to tapering an enlarged base; surface smooth or faintly wrinkled, white to tinged pinkish; flesh white, unchanging when cut; veil absent.","Spores 7.0-9.5 x 6.5-8 µm, subglobose; amyloid ornamentation consisting of short spines and lines, forming a partial to complete reticulum; spore print yellow.",[3. 7.],[1. 3.],[7.  9.5],[6.5 8. ],[4. 7.],100.0,100.0,0.01,0.01,100.0
146,https://www.mykoweb.com/CAF/species/Russula_brevipes.html,,,,,Russula  ,https://www.mykoweb.com/CAF/genera/Russula.html,Russulaceae,Russulales,Incertae,sedis,Agaricomycetes,Basidiomycota,Russula brevipes,,,,,,[],,"Cap (4)6-12(20) cm broad, broadly convex with depressed center to nearly infundibuliform at maturity; surface smooth, dry, subviscid to viscid when wet, white, sometimes yellowish to brownish in age; margin plane to decurved; flesh thick, solid, crisp, brittle, white, becoming yellowish in age; odor mild, taste slowly acrid.","Stipe (2)4-6(8) cm long, (1.5)2-3(4) cm thick, equal or tapered towards the base, solid; surface dry white, with yellowish to brownish discolorations in age.","Spores 8-10.5 x 6.5-9 µm, subglobose to subovoid to subellipsoid, with amyloid ornamentation of warts and ridges. Spore print white to pale yellow.",[4. 6.],[2. 3.],[ 8.  10.5],[6.5 9. ],[ 6. 12.],100.0,100.0,0.01,0.01,100.0
147,http://www.mushroomexpert.com/russula_cyanoxantha.html,,,,,Russula  ,https://www.mykoweb.com/CAF/genera/Russula.html,Russulaceae,Russulales,Incertae,sedis,Agaricomycetes,Basidiomycota,Russula cyanoxantha,,,,,,[],"For description see Burlingham, Siegel & Schwarz, & 'California Mushrooms'.","Cap: 4-15 cm; convex when young, becoming broadly convex to flat with a shallow depression; dry or slightly moist; smooth, but often finely veined in radial patterns; pinkish purple to green or olive green--or with these and other shades mottled; the margin usually not lined; the skin peeling about halfway to the center.","Stem: 5-13 cm long; 1-3 cm thick; white, but occasionally flushed with lilac; brittle; dry; smooth.","Microscopic Features: Spores 6.5-9.5 x 5.5-7 µ; with isolated warts .1-.6 µ high; connectors scattered and rare, not forming reticula. Pileipellis a cutis beneath a turf-like upper layer of elements with variously shaped, slender tips; pseudocystidia narrow and fusiform to subcapitate, scattered or sometimes absent, positive in sulphovanillin and ochraceous in KOH.",[ 5. 13.],[1. 3.],[6.5 9.5],[5.5 7. ],[ 4. 15.],100.0,100.0,0.01,0.01,100.0
148,https://www.mykoweb.com/CAF/species/Russula_densifolia.html,,,,,Russula  ,https://www.mykoweb.com/CAF/genera/Russula.html,Russulaceae,Russulales,Incertae,sedis,Agaricomycetes,Basidiomycota,Russula densifolia,,,,,,[],,"Cap 7-13 cm broad, convex when young, later plano-convex to plano-concave, often wavy in outline; margin at first incurved, then decurved, plane to raised in age, not striate; surface glabrous, subvisicd when moist, frequently with adhering debris; color dingy-cream, at maturity tinged greyish-brown; context pallid, firm, brittle, granular in texture, 2-3 cm thick, slowly vinaceous when injured, becoming grey-brown to nearly black; odor mild; taste mild to acrid.","Stipe 3-7.5 cm long, 2-4 cm thick, stout, solid, equal to subbulbous; surface faintly wrinkled, whitish when young, becoming greyish to nearly black in age; bruising vinaceous, then grey-brown to black; context white, brittle with similar color changes as the cap context; veil absent.","Spores 7.0-9.5 x 5.5-7.0 µm, subglobose to ovoid, amyloid ornamentation of warts and lines forming a partial reticulum; spore print cream.",[3.  7.5],[2. 4.],[7.  9.5],[5.5 7. ],[ 7. 13.],100.0,100.0,0.01,0.01,100.0
149,http://www.mushroomexpert.com/russula_dissimulans.html,,,,,Russula  ,https://www.mykoweb.com/CAF/genera/Russula.html,Russulaceae,Russulales,Incertae,sedis,Agaricomycetes,Basidiomycota,Russula dissimulans,,,,,,[],"For description see Shaffer, Roberts,  & 'California Mushrooms'.","Cap: 5-20 cm; broadly convex when young, later flat with a central depression, or shallowly vase-shaped; dry; more or less smooth, but with a waxy feel; initially whitish but soon discoloring to brownish, ashy gray, or brown (eventually almost black); the margin not lined; the skin not peeling easily.","Stem: 3-8 cm long; 1-4 cm thick; whitish at first, but soon darkening like the cap; bruising reddish, then blackish over the course of as much as half an hour; fairly smooth.","Microscopic Features: Spores 6-11 x 6-9 µ; widely elliptical to subglobose; with ornamentation under 1 µ high, connectors forming partially to completely reticulate areas. Pileipellis 20-150 µ thick; cutis-like, with horizontal elements, tightly interwoven; in KOH ""with globules of brown
pigment giving them the appearance of transparent intestines"" (Roberts, 2008); not embedded in a gelatinous matrix; pileocystidia absent.",[3. 8.],[1. 4.],[ 6. 11.],[6. 9.],[ 5. 20.],100.0,100.0,0.01,0.01,100.0
150,https://www.mykoweb.com/CAF/species/Russula_cantharellicola.html,,,,,Russula  ,https://www.mykoweb.com/CAF/genera/Russula.html,Russulaceae,Russulales,Incertae,sedis,Agaricomycetes,Basidiomycota,Russula cantharellicola,,,,,,"['Russula subnigricans', 'Russula eccentrica']",,"Cap 7-12 cm broad, convex, expanding to nearly plane, in age sometimes plano-concave; margin at first incurved, then decurved, often wavy, seldom striate, occasionally raised in old specimens; surface subviscid when moist, otherwise dry, glabrous, color when young, whitish to dingy-cream with vinaceous tints, in age overlaid with brown to grey-brown pigments, vinaceous tones usually still evident; context white, firm, 1-2 cm thick, slowly and erratically changing to pale vinaceous-buff (most consistently just below the cuticle), eventually grey-brown, not turning black; odor at first mild, unpleasant at maturity; taste mild.","Stipe 2-7.5 cm long, 2.5-3.5 cm thick, central to occasionally eccentric in cap attachment, usually solid, equal to narrowed slightly at the base; surface typically glabrous, at first pallid to cream-buff, in age dingy pinkish-brown, vinaceous-brown or grey-brown; context firm, brittle, with similar color changes as that of the cap; veil absent.","Spores 7.5-10 x 6.5-7 µm, subglobose to ovoid; ornamentation amyloid consisting of low warts and thin lines, sometimes forming an inconspicuous reticulum; spore print white.",[2.  7.5],[2.5 3.5],[ 7.5 10. ],[6.5 7. ],[ 7. 12.],100.0,100.0,0.01,0.01,100.0
151,http://www.mushroomexpert.com/russula_fragrantissima.html,,,,,Russula  ,https://www.mykoweb.com/CAF/genera/Russula.html,Russulaceae,Russulales,Incertae,sedis,Agaricomycetes,Basidiomycota,Russula fragrantissima,,,,,,"['Russula laurocerasi', 'fragrantissima']","For description see Shaffer, Roberts,  & 'California Mushrooms'.","Cap: 7.5-20 cm; convex or cushion-shaped when young, becoming broadly convex to flat, with or without a shallow depression; slimy when wet and fresh; dull yellow to yellowish or brownish yellow; the margin lined at maturity; the skin peeling away easily at the margin, sometimes beyond halfway to the center.","Stem: 7-15 cm long; 1.5-6 cm thick; white, discoloring brownish to yellowish or reddish near the base; dry; often becoming cavernous; more or less smooth.","Microscopic Features: Spores 6-9 x 6-8 µ; broadly elliptical or subglobose; with warts and ridges up to 1 µ high, sometimes with connecting lines that may form a partial or nearly complete reticulum. Pleurocystidia abundant; positive in sulphovanillin. Pileipellis a cutis embedded in a gelatinous matrix; pileocystidia clavate to fusiform, ochraceous-refractive in KOH and often positive in sulphovanillin.",[ 7. 15.],[1.5 6. ],[6. 9.],[6. 8.],[ 7.5 20. ],100.0,100.0,0.01,0.01,100.0
152,https://www.mykoweb.com/CAF/species/Russula_olivacea.html,,,,,Russula  ,https://www.mykoweb.com/CAF/genera/Russula.html,Russulaceae,Russulales,Incertae,sedis,Agaricomycetes,Basidiomycota,Russula olivacea,,,,,,[],,"Cap 8.0-16.0 cm broad, convex, expanding to plano-convex or plano-depressed; margin decurved, then straight, not striate; surface glabrous, dry, dull-olive at the disc, lighter at the margin, background color cream, sometimes showing through the primary olive pigment; in age, cap often developing reddish, brownish or purplish areas, occasionally entirely reddish; context white, firm, unchanging, 1.0 cm thick at the disc; odor not distinctive; taste mild.","Stipe 8.0-13.0 cm long, 2.0-3.5 cm thick, stuffed, more or less equal, the stipe base sometimes pointed; surface glabrous, slightly wrinkled to uneven, flushed pink over a pallid background, developing brownish discolorations where handled; context white, soft, unchanging when injured; partial veil absent.","Spores 8.5-10.5 x 7.5-9.0 µm, subglobose to obovoid, conspicuously warted, not reticulate, ornamentation amyloid; spore print pale-yellow.",[ 8. 13.],[2.  3.5],[ 8.5 10.5],[7.5 9. ],[ 8. 16.],100.0,100.0,0.01,0.01,100.0
153,https://www.mykoweb.com/CAF/species/Russula_silvicola.html,,,,,Russula  ,https://www.mykoweb.com/CAF/genera/Russula.html,Russulaceae,Russulales,Incertae,sedis,Agaricomycetes,Basidiomycota,Russula silvicola,,,,,,['Russula emetica'],,"Cap 4-9 (13) cm broad, convex to plano-convex, maturing to plano-convex to plane to depressed on the disc; surface smooth, subviscid to viscid; color dark rose red to bright red to rose pink, fading to pink or rose pink, often with yellowish blotches; flesh white, unchanging in color when exposed, brittle; odor mild, taste very acrid.","Stipe 4-10 cm long, 1-3 cm thick, equal or tapering toward the apex or base; surface dry, glabrous, white; stuffed; flesh white, brittle.","Spores 6.7-10.5 x 5.7-8.6 µm, subovoid to subellipsoid with amyloid ornamentation of warts and ridges forming a partial to near complete reticulum. Spore print white.",[ 4. 10.],[1. 3.],[ 6.7 10.5],[5.7 8.6],[4. 9.],100.0,100.0,0.01,0.01,100.0
154,https://www.mykoweb.com/CAF/species/Suillus_pungens.html,,,,,Suillus  ,https://www.mykoweb.com/CAF/genera/Suillus.html,Suillaceae,Boletales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Suillus pungens,,,,,,[],,"Cap 5-13 cm broad, convex, nearly plane in age; margin incurved when young with cottony, white velar tissue; surface viscid, smooth, white, becoming  grey with olive tones, at maturity various combinations of  rusty-brown, reddish-brown or a dull yellowish-brown, the latter typical of old fruiting bodies; flesh white, turning yellow at maturity, not bruising blue; odor and taste fruity but harsh.","Stipe 3-8 cm tall, 1.5-2.0 cm thick, equal, sometimes tapering slightly to the base; surface dry, white to pale yellow, dotted with buff-colored glands that at maturity become dark-brown; flesh not bruising blue.","Spores 9-10 x 3-3.5 µm, elliptical, smooth; spore print brown. ",[3. 8.],[1.5 2. ],[ 9. 10.],[3.  3.5],[ 5. 13.],100.0,100.0,0.01,0.01,100.0
155,https://www.mykoweb.com/CAF/species/Strobilurus_albipilatus.html,,,,,Strobilurus  ,https://www.mykoweb.com/CAF/genera/Strobilurus.html,Marasmiaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Strobilurus albipilatus,,,,,,['Collybia albipilata'],,"Cap 1.5-3.0 cm broad, convex, expanding to plano-convex, the disc with or without a low umbo; margin decurved, plane to sometimes raised at maturity, striate; surface glabrous to slightly wrinkled; color variable: at first, brown to greyish-brown, the margin typically lighter, fading to cream-buff or pale-tan; context thin, pallid, unchanging; odor and taste mild. ","Stipe 1.5-6.0 cm long, 1.0-2.0 mm thick, straight to sinuous, round, more or less equal, hollow at maturity; surface pruinose except for the base, the latter clothed in soft, buff-colored hairs; apex whitish becoming yellowish-brown to dark tawny-brown below; partial veil absent.","Spores 4.0-6.5 x 3.0-3.5  µm, elliptical in face-view, slightly inequilateral in profile, smooth; inamyloid; spore deposit not seen.",[1.5 6. ],[1. 2.],[4.  6.5],[3.  3.5],[1.5 3. ],100.0,10.0,0.01,0.01,100.0
156,https://www.mykoweb.com/CAF/species/Strobilurus_diminutivus.html,,,,,Strobilurus  ,https://www.mykoweb.com/CAF/genera/Strobilurus.html,Marasmiaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Strobilurus diminutivus,,,,,,[],,"Cap 1.25-4.0 mm broad, at first hemispheric to convex, broadly convex in age; margin incurved, then decurved, minutely fringed; surface when moist, faintly striate-rugulose to near the disc, pubescent with a hand lens; color pallid, pale-pink, tan, to tawny-brown, occasionally olive-brown, the disc darker; context membranous, colored like the disc; fruiting body reviving after drying; odor and taste not distinctive.","Stipe 1.0-3.0 mm long, 0.5 mm thick, round, solid, straight or with a basal curve, equal to enlarged at the attachment point, sometimes anchored with radiating whitish hairs; surface pubescent, whitish to pale-tan, frequently tawny-brown to dark-grey below; partial veil absent.","Spores 4.5-5.0 x 2.5-3.0 µm, ellipsoid, thin-walled, slightly inequilateral in profile, hilar appendage conspicuous, hyaline in water, inamyloid; spore print not seen. ",[1. 3.],[0.5 0.5],[4.5 5. ],[2.5 3. ],[1.25 4.  ],10.0,10.0,0.01,0.01,10.0
157,https://www.mykoweb.com/CAF/species/Strobilurus_trullisatus.html,,,,,Strobilurus  ,https://www.mykoweb.com/CAF/genera/Strobilurus.html,Marasmiaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Strobilurus trullisatus,,,,,,"['Strobilurus kemptonae', 'Gymnopus trullisatus']",,"Cap 0.4-1.7 cm broad, convex, expanding to nearly plane and slightly depressed; surface smooth to faintly wrinkled, pallid brown at the disc shading to a pale pinkish, striate margin; flesh thin and white.","Stipe 1.5-4.5 cm tall, 0.1-0.2 cm broad, white, subtomentose above, yellowish-brown and pubescent below, orange-brown mycelium at the base; veil absent.","Spores 3.5-6 x 2-3 µm, elliptical, smooth, nonamyloid. Spore print white.",[1.5 4.5],[0.1 0.2],[3.5 6. ],[2. 3.],[0.4 1.7],100.0,100.0,0.01,0.01,100.0
158,https://www.mykoweb.com/CAF/species/Stropharia_ambigua.html,,,,,Stropharia  ,https://www.mykoweb.com/CAF/genera/Stropharia.html,Strophariaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Stropharia ambigua,,,,,,['Hypholoma ambiguum'],,"Cap 4.0-14 cm broad, nearly conic when young, becoming convex to plane, occasionally slightly umbonate; surface pale yellow to straw-colored to orange-yellow, viscid when moist; margin with adhering veil fragments (appendiculate), sometimes disappearing in age; flesh thick, white.","Stipe 7-17 cm long, 1-2 cm thick, equal to tapering downwards, stuffed when young, becoming hollow at maturity; white, silky at apex, floccose scales from the base to the veil, sometimes becoming smooth in age; veil cottony forming an evanescent superior annulus or annular zone; white rhizomorphs typically at the base.","Spores 10-15 x 6-9 µm, elliptical, smooth. Spore print purple-black.",[ 7. 17.],[1. 2.],[10. 15.],[6. 9.],[ 4. 14.],100.0,100.0,0.01,0.01,100.0
159,https://www.mykoweb.com/CAF/species/Stropharia_coronilla.html,,,,,Stropharia  ,https://www.mykoweb.com/CAF/genera/Stropharia.html,Strophariaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Stropharia coronilla,,,,,,[],,"Cap 2-5 cm broad, rounded, becoming convex, finally nearly plane; margin incurved when young, occasionally upturned in age; surface lubricous when moist, smooth, pale yellow-buff, margin lighter; flesh white, firm, thick at the disc, thin at the margin; odor faintly sweet; taste mild.","Stipe 1.5-4.5 cm tall, 4-7 mm thick, solid, stuffed at maturity, sometimes hollow at the apex, equal to tapering downward; surface finely tomentose and white above the ring, smooth to finely fibrillose and pale yellowish-buff below; partial veil white, forming a medial to superior, persistent ring, the upper surface conspicuously striate and colored purple-brown by spores; rhizomorphs frequently at the base.","Spore 7-8.5 x 4.5-5.5 µm, elliptical, smooth, with an inconspicuous apical pore; spore print purple brown.",[1.5 4.5],[4. 7.],[7.  8.5],[4.5 5.5],[2. 5.],100.0,10.0,0.01,0.01,100.0
160,https://www.mykoweb.com/CAF/species/Suillus_brevipes.html,,,,,Suillus  ,https://www.mykoweb.com/CAF/genera/Suillus.html,Suillaceae,Boletales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Suillus brevipes,,,,,,['Boletus brevipes'],,"Cap 3.5-10.0 cm broad, convex, expanding to plano-convex, the margin entire to lobed; surface smooth, viscid to glutinous in moist weather, often with adhering debris, otherwise dry, dark-brown to dark vinaceous-brown, fading to dull cinnamon-brown or dingy ochracous-brown, sometimes obscurely streaked; flesh thick, soft, white, pale-yellowish in age; odor and taste not distinctive.","Stipe 1.5-6.0 cm tall, 1.5-3.5 cm thick, straight, solid, equal to enlarged at the base; surface smooth, dull, white, when young, lacking glands, at maturity becoming pale-yellowish, sometimes with inconspicuous glandulae and brownish stains; veil absent.","Spores 7.5-10 x 3-4.5 µm, smooth, elliptical to narrowly elliptical; spore print brown.",[1.5 6. ],[1.5 3.5],[ 7.5 10. ],[3.  4.5],[ 3.5 10. ],100.0,100.0,0.01,0.01,100.0
